,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,player_id_y,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff,pitcher_x,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,kn_avg_spin,pitcher_y,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,Name
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,Flexen, Chris,623167,442,18.4,35.7,114.7,89.1,92.5,85.3,435,182,394.0,177,40.0,40,9.0,6.8,623167,2022,590,442,0.25,0.256,-0.006,0.408,0.43,-0.022,0.315,0.331,-0.016,3.73,4.62,-0.894,623167.0,2132.0,,2355.0,2539.0,1309.0,2651.0,,,623167.0,91.7,,87.4,80.9,81.1,74.6,,,Chris Flexen
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,Morton, Charlie,450203,442,13.6,38.0,115.8,89.3,93.6,85.4,433,175,397.0,186,42.1,42,9.5,5.8,450203,2022,728,442,0.233,0.228,0.005,0.411,0.389,0.0219999999999999,0.32,0.314,0.006,4.34,4.11,0.233,450203.0,2374.0,2192.0,2551.0,,2154.0,3068.0,,,450203.0,94.9,94.7,88.4,,87.2,81.3,,,Charlie Morton
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,Cease, Dylan,656302,439,15.0,31.2,115.9,86.8,90.9,82.9,429,172,396.0,137,31.2,27,6.2,3.6,656302,2022,747,439,0.19,0.184,0.006,0.306,0.292,0.014,0.263,0.257,0.006,2.2,2.7,-0.499,656302.0,2507.0,2492.0,,2833.0,1720.0,2697.0,,,656302.0,96.8,96.5,,87.4,77.9,81.1,,,Dylan Cease
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,Lauer, Eric,641778,439,17.7,35.8,116.0,88.8,91.4,87.8,450,185,392.0,167,38.0,35,8.0,5.3,641778,2022,661,439,0.228,0.24,-0.0119999999999999,0.41,0.394,0.0159999999999999,0.31,0.311,-0.001,3.69,4.02,-0.333,641778.0,2290.0,,2269.0,2285.0,1745.0,2399.0,,,641778.0,93.3,,89.8,86.7,87.2,78.2,,,Eric Lauer
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,Garcia, Luis,677651,438,17.1,35.4,116.1,88.4,92.8,84.5,428,182,387.0,159,36.3,34,7.8,5.3,677651,2022,643,438,0.222,0.228,-0.006,0.399,0.384,0.015,0.295,0.295,0.0,3.72,3.59,0.128,677651.0,2408.0,2232.0,2354.0,2525.0,2032.0,2577.0,,,677651.0,94.0,90.6,85.3,79.6,84.8,77.1,,,Luis Garcia
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,Brubaker, JT,664141,436,10.8,36.2,116.9,89.6,93.7,86.3,441,163,399.0,180,41.3,33,7.6,5.1,664141,2022,646,436,0.271,0.257,0.014,0.433,0.414,0.019,0.339,0.329,0.01,4.69,4.56,0.128,664141.0,2156.0,2281.0,,2653.0,1880.0,2813.0,,,664141.0,92.7,93.1,,86.7,87.2,80.0,,,JT Brubaker
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,Syndergaard, Noah,592789,435,12.3,37.7,111.0,87.1,91.7,83.8,437,164,396.0,148,34.0,34,7.8,6.0,592789,2022,565,435,0.263,0.265,-0.002,0.408,0.42,-0.012,0.312,0.325,-0.013,3.94,4.43,-0.487,592789.0,2136.0,2125.0,,2153.0,1543.0,2131.0,,,592789.0,94.1,93.6,,84.8,88.5,76.4,,,Noah Syndergaard
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,Cobb, Alex,502171,433,1.8,26.1,112.9,89.2,93.3,87.2,461,116,394.0,178,41.1,16,3.7,2.5,502171,2022,631,433,0.262,0.235,0.027,0.35,0.329,0.0209999999999999,0.296,0.277,0.0189999999999999,3.73,3.15,0.578,502171.0,2251.0,2091.0,,,,2610.0,1578.0,,502171.0,95.5,94.8,,,,83.8,89.6,,Alex Cobb
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,Plesac, Zach,668676,425,13.0,37.4,114.4,89.5,94.3,84.2,437,173,404.0,176,41.5,41,9.6,7.2,668676,2022,568,425,0.26,0.278,-0.018,0.426,0.474,-0.0479999999999999,0.324,0.351,-0.0269999999999999,4.31,5.28,-0.974,668676.0,2151.0,2080.0,,2125.0,1628.0,2182.0,,,668676.0,91.9,89.4,,85.4,85.7,79.3,,,Zach Plesac
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,Singer, Brady,663903,425,8.6,33.2,113.2,89.3,93.4,87.2,441,151,398.0,174,40.9,35,8.2,5.6,663903,2022,621,425,0.246,0.247,-0.001,0.378,0.397,-0.019,0.3,0.309,-0.009,3.23,3.97,-0.742,663903.0,2327.0,2297.0,,2341.0,2229.0,,,,663903.0,92.6,93.8,,85.5,86.9,,,,Brady Singer
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,Rasmussen, Drew,656876,423,10.1,31.2,114.8,88.9,93.1,86.8,430,155,397.0,166,39.2,28,6.6,4.8,656876,2022,584,423,0.222,0.238,-0.0159999999999999,0.347,0.375,-0.028,0.27,0.29,-0.0199999999999999,2.84,3.46,-0.624,656876.0,2396.0,2404.0,2612.0,2470.0,,2692.0,,,656876.0,95.5,94.8,90.3,84.6,,79.6,,,Drew Rasmussen
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,Sandoval, Patrick,663776,421,11.4,31.6,111.0,87.3,91.1,85.3,434,148,404.0,143,34.0,24,5.7,3.8,663776,2022,638,421,0.246,0.246,0.0,0.333,0.359,-0.0259999999999999,0.294,0.307,-0.013,2.91,3.91,-1.004,663776.0,2037.0,1924.0,,2550.0,1608.0,2781.0,,,663776.0,93.1,93.4,,86.3,83.7,78.6,,,Patrick Sandoval
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,Fedde, Erick,607200,421,13.4,34.9,112.2,89.5,93.1,87.8,446,162,399.0,183,43.5,34,8.1,5.9,607200,2022,573,421,0.293,0.284,0.009,0.47,0.451,0.0189999999999999,0.362,0.356,0.006,5.81,5.45,0.361,607200.0,,1877.0,2123.0,,1516.0,2389.0,,,607200.0,,92.5,89.2,,86.0,78.4,,,Erick Fedde
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,Lynch, Daniel,663738,421,12.8,33.7,114.6,91.2,94.5,88.9,453,170,405.0,201,47.7,37,8.8,6.2,663738,2022,600,421,0.29,0.277,0.0129999999999999,0.456,0.45,0.006,0.352,0.345,0.007,5.13,5.07,0.057,663738.0,2125.0,2053.0,,2020.0,1670.0,2106.0,,,663738.0,94.0,93.4,,85.9,84.8,81.1,,,Daniel Lynch
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,Gray, Josiah,680686,420,19.7,33.6,111.4,87.4,92.7,81.0,439,186,395.0,155,36.9,45,10.7,6.9,680686,2022,649,420,0.239,0.219,0.0199999999999999,0.489,0.419,0.07,0.35,0.319,0.0309999999999999,5.03,4.25,0.775,680686.0,2216.0,2277.0,,2030.0,2056.0,2490.0,,,680686.0,94.4,94.7,,85.8,88.2,82.7,,,Josiah Gray
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,Rodón, Carlos,607074,417,19.4,33.1,112.5,89.0,92.0,87.8,425,180,395.0,166,39.8,27,6.5,3.8,607074,2022,710,417,0.202,0.198,0.004,0.308,0.309,-0.001,0.255,0.254,0.001,2.88,2.64,0.242,607074.0,2349.0,,,2447.0,1757.0,2454.0,,,607074.0,95.5,,,85.4,84.6,79.8,,,Carlos Rodon
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,Kaprielian, James,621076,415,16.9,34.0,117.7,88.4,91.3,86.4,451,176,393.0,151,36.4,33,8.0,5.7,621076,2022,577,415,0.239,0.254,-0.015,0.414,0.416,-0.002,0.322,0.332,-0.01,4.23,4.65,-0.419,621076.0,2006.0,1925.0,,2286.0,1365.0,2496.0,,,621076.0,94.0,94.4,,85.0,85.2,79.3,,,James Kaprielian
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,Montas, Frankie,593423,415,11.2,31.8,115.8,87.6,92.7,84.6,427,149,407.0,142,34.2,33,8.0,5.4,593423,2022,608,415,0.249,0.242,0.007,0.402,0.396,0.006,0.309,0.311,-0.002,4.05,4.02,0.033,593423.0,2356.0,2243.0,2397.0,2410.0,,,1467.0,,593423.0,96.1,95.6,89.5,87.2,,,86.4,,Frankie Montas
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,Davies, Zach,605200,414,13.0,31.6,112.7,87.4,92.6,83.4,465,165,409.0,143,34.5,33,8.0,5.8,605200,2022,570,414,0.241,0.25,-0.009,0.412,0.43,-0.018,0.315,0.329,-0.014,4.09,4.56,-0.473,605200.0,,2084.0,2148.0,2504.0,1672.0,2583.0,,,605200.0,,89.6,87.6,76.0,79.7,74.7,,,Zach Davies
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,Cortes, Nestor,641482,412,19.2,34.2,113.7,87.9,90.9,86.7,440,182,389.0,143,34.7,22,5.3,3.6,641482,2022,615,412,0.189,0.204,-0.0149999999999999,0.313,0.32,-0.007,0.245,0.257,-0.012,2.44,2.7,-0.256,641482.0,2270.0,2273.0,2370.0,2520.0,1330.0,2469.0,,,641482.0,91.8,90.8,86.9,77.1,82.9,72.4,,,Nestor Cortes
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,Bubic, Kris,663460,410,10.7,41.0,114.4,90.0,93.6,86.8,449,174,400.0,184,44.9,32,7.8,5.5,663460,2022,587,410,0.306,0.286,0.02,0.475,0.455,0.0199999999999999,0.371,0.362,0.009,5.58,5.67,-0.089,663460.0,2134.0,,,,1690.0,2609.0,,,663460.0,91.9,,,,80.7,79.4,,,Kris Bubic
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,Stroman, Marcus,573186,410,7.0,32.0,113.0,89.0,93.5,87.1,442,140,400.0,167,40.7,27,6.6,4.7,573186,2022,569,410,0.234,0.254,-0.0199999999999999,0.377,0.389,-0.012,0.291,0.308,-0.017,3.5,3.94,-0.435,573186.0,2425.0,2266.0,2576.0,2672.0,,2531.0,1713.0,,573186.0,92.4,92.0,89.4,84.7,,81.3,87.0,,Marcus Stroman
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,McClanahan, Shane,663556,405,8.3,31.6,116.2,87.6,92.7,83.8,446,146,406.0,132,32.6,26,6.4,4.1,663556,2022,640,405,0.194,0.207,-0.0129999999999999,0.317,0.332,-0.015,0.248,0.261,-0.013,2.54,2.79,-0.247,663556.0,2233.0,,,2350.0,1732.0,2628.0,,,663556.0,96.7,,,89.3,87.7,82.0,,,Shane McClanahan
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,Thompson, Zach,605507,404,11.3,34.2,111.1,88.3,92.0,87.3,453,157,407.0,160,39.6,26,6.4,4.8,605507,2022,543,404,0.28,0.281,-0.001,0.446,0.444,0.002,0.346,0.347,-0.001,5.18,5.14,0.038,605507.0,2386.0,2230.0,2580.0,,1864.0,2244.0,,,605507.0,92.3,92.2,86.8,,85.7,76.6,,,Zach Thompson
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,Otto, Glenn,657248,404,13.2,34.2,113.0,89.0,94.0,85.8,446,162,402.0,154,38.1,36,8.9,6.1,657248,2022,587,404,0.236,0.247,-0.011,0.402,0.424,-0.0219999999999999,0.325,0.343,-0.018,4.64,5.01,-0.366,657248.0,2265.0,2234.0,,2590.0,1719.0,2461.0,,,657248.0,92.1,92.2,,81.1,88.2,81.2,,,Glenn Otto
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,Wheeler, Zack,554430,403,11.4,33.7,113.6,85.9,89.6,83.4,442,152,393.0,139,34.5,31,7.7,5.1,554430,2022,607,403,0.221,0.226,-0.005,0.352,0.343,0.0089999999999999,0.275,0.275,0.0,2.82,3.1,-0.276,554430.0,2390.0,2225.0,,2459.0,1557.0,2654.0,,,554430.0,95.9,95.4,,90.6,89.5,81.3,,,Zack Wheeler
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,Stripling, Ross,548389,403,12.2,34.7,115.8,88.9,93.7,86.0,427,163,383.0,150,37.2,37,9.2,6.9,548389,2022,536,403,0.229,0.251,-0.0219999999999999,0.354,0.395,-0.041,0.268,0.294,-0.0259999999999999,3.02,3.57,-0.555,548389.0,2124.0,2004.0,,2301.0,1680.0,2377.0,,,548389.0,91.9,89.9,,87.1,82.6,76.1,,,Ross Stripling
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,Gomber, Austin,596295,398,12.4,35.7,110.2,88.1,92.5,84.4,447,174,404.0,143,35.9,34,8.5,6.4,596295,2022,529,398,0.281,0.267,0.014,0.48,0.44,0.0399999999999999,0.347,0.33,0.0169999999999999,5.56,4.59,0.969,596295.0,2156.0,,,2391.0,1644.0,2497.0,,,596295.0,91.0,,,84.3,82.0,75.8,,,Austin Gomber
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,Ryan, Joe,657746,396,24.2,36.1,113.0,88.2,93.0,85.3,418,192,390.0,140,35.4,34,8.6,5.6,657746,2022,604,396,0.211,0.215,-0.004,0.379,0.373,0.006,0.294,0.294,0.0,3.55,3.57,-0.019,657746.0,2194.0,,,2156.0,2087.0,2373.0,,,657746.0,92.0,,,82.0,84.6,74.9,,,Joe Ryan
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,Ohtani, Shohei,660271,394,14.5,32.0,113.3,87.1,89.9,85.8,448,162,397.0,131,33.2,25,6.3,3.8,660271,2022,660,394,0.203,0.204,-0.0009999999999999,0.316,0.311,0.005,0.255,0.256,-0.001,2.33,2.68,-0.349,660271.0,2217.0,1973.0,2410.0,2492.0,,2483.0,1270.0,,660271.0,97.3,97.2,90.5,85.3,,77.7,89.3,,Shohei Ohtani
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,Castillo, Luis,622491,394,10.4,33.5,112.4,89.0,92.6,87.5,433,153,402.0,148,37.6,27,6.9,4.4,622491,2022,615,394,0.212,0.223,-0.011,0.332,0.344,-0.0119999999999999,0.273,0.284,-0.0109999999999999,2.99,3.31,-0.317,622491.0,2354.0,2163.0,,2422.0,1937.0,,,,622491.0,97.1,96.9,,86.5,88.4,,,,Luis Castillo
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,Castillo, Luis,622491,394,10.4,33.5,112.4,89.0,92.6,87.5,433,153,402.0,148,37.6,27,6.9,4.4,622379,2022,14,10,0.143,0.23,-0.087,0.143,0.306,-0.163,0.126,0.232,-0.106,0.0,2.2,-2.2,622491.0,2354.0,2163.0,,2422.0,1937.0,,,,622491.0,97.1,96.9,,86.5,88.4,,,,Luis Castillo
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,Castillo, Luis,622379,10,2.4,20.0,108.9,94.5,94.5,94.5,325,130,,4,40.0,1,10.0,7.1,622491,2022,615,394,0.212,0.223,-0.011,0.332,0.344,-0.0119999999999999,0.273,0.284,-0.0109999999999999,2.99,3.31,-0.317,622491.0,2354.0,2163.0,,2422.0,1937.0,,,,622491.0,97.1,96.9,,86.5,88.4,,,,Luis Castillo
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,Castillo, Luis,622379,10,2.4,20.0,108.9,94.5,94.5,94.5,325,130,,4,40.0,1,10.0,7.1,622379,2022,14,10,0.143,0.23,-0.087,0.143,0.306,-0.163,0.126,0.232,-0.106,0.0,2.2,-2.2,622491.0,2354.0,2163.0,,2422.0,1937.0,,,,622491.0,97.1,96.9,,86.5,88.4,,,,Luis Castillo
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,Wilson, Bryse,669060,388,11.5,37.6,111.3,90.9,93.1,89.9,426,166,396.0,170,43.8,30,7.7,5.9,669060,2022,509,388,0.287,0.291,-0.004,0.485,0.474,0.011,0.356,0.358,-0.002,5.52,5.53,-0.006,669060.0,2034.0,1958.0,,2160.0,1467.0,2307.0,,,669060.0,92.7,92.1,,83.4,85.1,77.2,,,Bryse Wilson
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,Kremer, Dean,665152,385,14.7,36.4,113.0,88.4,92.5,85.2,456,170,398.0,151,39.2,28,7.3,5.5,665152,2022,512,385,0.262,0.265,-0.003,0.39,0.423,-0.0329999999999999,0.312,0.326,-0.014,3.23,4.46,-1.229,665152.0,2233.0,2141.0,2478.0,,1581.0,2697.0,,,665152.0,93.5,91.7,88.0,,83.8,76.5,,,Dean Kremer
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,Kirby, George,669923,382,11.3,31.4,111.5,89.3,93.2,87.7,433,161,389.0,148,38.7,34,8.9,6.3,669923,2022,542,382,0.264,0.233,0.031,0.393,0.379,0.014,0.302,0.284,0.018,3.39,3.31,0.082,669923.0,2179.0,2236.0,2149.0,2188.0,1471.0,2177.0,,,669923.0,95.3,94.7,88.3,85.5,86.0,80.8,,,George Kirby
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,Wood, Alex,622072,382,8.5,33.8,112.1,88.6,92.8,85.6,436,153,400.0,152,39.8,27,7.1,4.9,622072,2022,555,382,0.262,0.248,0.014,0.407,0.398,0.0089999999999999,0.315,0.31,0.005,5.1,4.0,1.097,622072.0,,2041.0,,2067.0,1668.0,,,,622072.0,,92.4,,84.5,85.7,,,,Alex Wood
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,Woodruff, Brandon,605540,381,16.8,34.1,118.4,88.8,92.5,85.7,431,178,397.0,143,37.5,27,7.1,4.4,605540,2022,620,381,0.215,0.212,0.003,0.366,0.349,0.017,0.282,0.277,0.0049999999999999,3.05,3.15,-0.098,605540.0,2350.0,2286.0,,2408.0,2008.0,2497.0,,,605540.0,96.3,95.8,,88.0,86.1,84.0,,,Brandon Woodruff
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,Wacha, Michael,608379,376,12.8,35.4,112.7,88.2,93.6,84.5,437,165,395.0,133,35.4,36,9.6,7.0,608379,2022,515,376,0.233,0.254,-0.0209999999999999,0.41,0.446,-0.036,0.301,0.329,-0.028,3.32,4.56,-1.238,608379.0,2122.0,2052.0,2052.0,,1583.0,2173.0,,,608379.0,93.0,92.6,88.8,,84.3,74.7,,,Michael Wacha
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,Hill, Rich,448179,376,14.9,31.6,110.8,88.2,93.8,83.7,444,166,402.0,128,34.0,31,8.2,5.9,448179,2022,526,376,0.258,0.24,0.018,0.432,0.411,0.021,0.325,0.313,0.012,4.27,4.08,0.191,448179.0,2252.0,2145.0,2273.0,2531.0,1875.0,2636.0,,,448179.0,88.5,86.1,84.2,69.2,82.7,71.9,,,Rich Hill
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,Springs, Jeffrey,605488,371,14.9,34.0,114.6,87.5,92.3,83.7,438,171,401.0,140,37.7,22,5.9,4.0,605488,2022,549,371,0.222,0.231,-0.009,0.353,0.364,-0.011,0.272,0.282,-0.0099999999999999,2.46,3.27,-0.809,605488.0,2254.0,2316.0,,2188.0,1415.0,,,,605488.0,91.4,90.1,,85.4,81.1,,,,Jeffrey Springs
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,Espino, Paolo,502179,369,14.4,36.3,113.5,89.3,93.4,84.5,432,182,395.0,152,41.2,29,7.9,6.0,502179,2022,487,369,0.287,0.271,0.0159999999999999,0.493,0.469,0.024,0.35,0.336,0.0139999999999999,4.84,4.78,0.064,502179.0,2228.0,,,2738.0,1421.0,3006.0,,,502179.0,88.5,,,77.7,83.6,71.3,,,Paolo Espino
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,Detmers, Reid,672282,363,16.7,39.7,114.8,89.3,93.2,86.1,411,178,393.0,140,38.6,29,8.0,5.4,672282,2022,539,363,0.231,0.243,-0.0119999999999999,0.377,0.387,-0.01,0.3,0.312,-0.012,3.77,4.05,-0.283,672282.0,2102.0,2127.0,,2146.0,1435.0,2476.0,,,672282.0,93.2,93.7,,85.9,84.2,73.1,,,Reid Detmers
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,Watkins, Spenser,657093,362,11.6,37.0,112.8,90.0,93.2,87.8,452,166,402.0,136,37.6,26,7.2,5.7,657093,2022,459,362,0.281,0.285,-0.0039999999999999,0.423,0.453,-0.03,0.331,0.345,-0.0139999999999999,4.7,5.07,-0.371,657093.0,2259.0,2104.0,2455.0,2589.0,1649.0,2570.0,,,657093.0,91.4,90.9,87.1,78.4,86.0,76.8,,,Spenser Watkins
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Lynn, Lance,458681,359,14.2,34.3,113.8,88.4,91.6,86.5,441,166,392.0,139,38.7,24,6.7,4.7,458681,2022,512,359,0.247,0.243,0.004,0.407,0.387,0.0199999999999999,0.304,0.296,0.008,4.0,3.62,0.375,458681.0,2443.0,2317.0,2608.0,2555.0,1864.0,2497.0,,,458681.0,93.0,91.5,89.0,86.6,85.8,82.0,,,Lance Lynn
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,Scherzer, Max,453286,357,21.3,32.2,113.2,87.8,92.9,82.7,443,181,404.0,121,33.9,30,8.4,5.3,453286,2022,565,357,0.207,0.202,0.0049999999999999,0.319,0.339,-0.02,0.254,0.265,-0.011,2.29,2.87,-0.579,453286.0,2387.0,,2391.0,2303.0,1399.0,2764.0,,,453286.0,94.0,,89.2,85.0,84.1,75.0,,,Max Scherzer
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,Ashcraft, Graham,668933,355,3.8,30.7,115.9,86.9,90.5,85.1,419,130,390.0,129,36.3,17,4.8,3.7,668933,2022,464,355,0.281,0.263,0.018,0.404,0.376,0.028,0.326,0.311,0.015,4.89,4.02,0.866,668933.0,,2185.0,2383.0,2707.0,1776.0,,,,668933.0,,97.2,97.3,85.8,89.8,,,,Graham Ashcraft
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,Hutchison, Drew,571800,352,14.3,35.5,110.0,90.3,93.3,88.5,429,169,393.0,144,40.9,31,8.8,6.7,571800,2022,464,352,0.273,0.276,-0.003,0.432,0.46,-0.028,0.338,0.354,-0.0159999999999999,4.53,5.38,-0.852,571800.0,2258.0,2302.0,,2582.0,1738.0,,,,571800.0,92.4,92.7,,86.0,86.5,,,,Drew Hutchison
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,Junis, Jakob,596001,351,12.1,35.3,111.6,88.9,92.6,85.8,412,165,392.0,134,38.2,26,7.4,5.4,596001,2022,478,351,0.269,0.262,0.007,0.444,0.415,0.029,0.328,0.316,0.012,4.42,4.17,0.25,596001.0,2210.0,2189.0,2427.0,2475.0,1395.0,,,,596001.0,90.8,91.9,85.6,83.1,84.7,,,,Jakob Junis
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,Clevinger, Mike,605182,349,18.8,36.4,111.1,88.2,92.1,83.4,446,187,401.0,136,39.1,33,9.5,6.8,605182,2022,485,349,0.233,0.247,-0.0139999999999999,0.412,0.435,-0.023,0.314,0.332,-0.018,4.33,4.65,-0.321,605182.0,2300.0,2242.0,2472.0,2447.0,1554.0,2231.0,,,605182.0,93.6,93.2,86.6,79.9,86.3,76.8,,,Mike Clevinger
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,Bradish, Kyle,680694,344,8.7,31.4,114.7,89.9,94.0,86.3,437,160,399.0,141,41.0,27,7.8,5.3,680694,2022,509,344,0.265,0.253,0.012,0.419,0.404,0.0149999999999999,0.334,0.327,0.007,4.89,4.49,0.405,680694.0,2305.0,2154.0,,2483.0,1427.0,2517.0,,,680694.0,94.6,95.3,,86.9,89.9,83.2,,,Kyle Bradish
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,Pallante, Andre,669467,343,-3.3,25.1,113.7,89.4,93.3,87.7,420,111,387.0,144,42.0,11,3.2,2.4,669467,2022,457,343,0.274,0.254,0.02,0.387,0.35,0.037,0.32,0.302,0.018,3.17,3.78,-0.613,669467.0,2221.0,2108.0,,2337.0,1574.0,2836.0,,,669467.0,95.2,94.8,,86.9,83.1,76.5,,,Andre Pallante
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,Blackburn, Paul,621112,343,9.0,30.0,113.9,88.2,92.4,86.1,469,146,405.0,139,40.5,24,7.0,5.1,621112,2022,467,343,0.255,0.259,-0.004,0.441,0.401,0.0399999999999999,0.326,0.315,0.011,4.28,4.14,0.144,621112.0,2135.0,2001.0,2484.0,2567.0,1811.0,2605.0,,,621112.0,91.5,91.7,87.1,79.1,86.0,78.8,,,Paul Blackburn
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,Heasley, Jonathan,669169,342,14.9,34.8,112.5,90.2,94.4,86.4,444,183,397.0,155,45.3,32,9.4,6.9,669169,2022,465,342,0.267,0.268,-0.001,0.478,0.456,0.0219999999999999,0.355,0.353,0.002,5.28,5.35,-0.071,669169.0,2322.0,2332.0,,2277.0,1871.0,2615.0,,,669169.0,93.4,93.1,,85.6,84.9,78.5,,,Jonathan Heasley
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,Gray, Jon,592351,342,11.1,34.5,116.5,88.0,90.6,87.3,442,159,398.0,130,38.0,21,6.1,4.0,592351,2022,521,342,0.222,0.23,-0.008,0.375,0.367,0.008,0.292,0.295,-0.003,3.96,3.59,0.368,592351.0,2015.0,,,2467.0,1455.0,2597.0,,,592351.0,95.9,,,84.9,88.7,77.8,,,Jon Gray
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,Anderson, Ian,666120,341,8.4,32.0,113.4,89.2,93.5,86.5,446,150,404.0,138,40.5,21,6.2,4.3,666120,2022,493,341,0.264,0.254,0.01,0.408,0.383,0.0249999999999999,0.333,0.323,0.01,5.0,4.37,0.627,666120.0,1937.0,2060.0,,,1519.0,1874.0,,,666120.0,94.0,93.5,,,88.2,81.7,,,Ian Anderson
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,Alexander, Tyler,641302,340,16.9,37.6,113.4,88.9,93.8,85.0,449,184,401.0,129,37.9,38,11.2,8.9,641302,2022,427,340,0.275,0.282,-0.0069999999999999,0.473,0.497,-0.024,0.337,0.355,-0.0179999999999999,4.81,5.42,-0.608,641302.0,2275.0,2129.0,2349.0,2339.0,1524.0,,,,641302.0,90.1,90.1,85.5,77.7,82.8,,,,Tyler Alexander
