,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,player_id_y,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff,pitcher_x,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,kn_avg_spin,pitcher_y,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,Name
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,Darvish, Yu,506433,430,16.6,35.1,113.5,88.2,92.6,84.6,428,182,397.0,150,34.9,38,8.8,5.6,506433,2021,681,430,0.222,0.208,0.014,0.429,0.376,0.0529999999999999,0.301,0.282,0.019,4.22,3.32,0.9,506433.0,2514.0,2400.0,2775.0,2759.0,1390.0,2720.0,1472.0,,506433.0,94.5,94.0,86.6,81.6,80.2,75.1,89.0,,Yu Darvish
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,Bassitt, Chris,605135,428,12.5,32.9,114.7,87.6,91.4,85.0,432,166,400.0,142,33.2,28,6.5,4.4,605135,2021,637,428,0.218,0.227,-0.009,0.348,0.362,-0.014,0.274,0.286,-0.0119999999999999,3.15,3.42,-0.274,605135.0,2170.0,2116.0,2222.0,2332.0,1959.0,2329.0,,,605135.0,93.2,92.8,88.8,76.9,85.3,71.7,,,Chris Bassitt
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,Means, John,607644,426,20.3,36.9,115.9,87.9,93.5,82.3,461,183,398.0,161,37.8,43,10.1,7.3,607644,2021,590,426,0.224,0.242,-0.0179999999999999,0.427,0.441,-0.014,0.294,0.31,-0.016,3.62,4.06,-0.44,607644.0,2399.0,,,2326.0,2256.0,2278.0,,,607644.0,92.8,,,86.3,83.4,78.0,,,John Means
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,Keller, Brad,641745,422,7.9,37.0,114.1,90.0,95.0,86.1,485,156,413.0,190,45.0,46,10.9,7.5,641745,2021,613,422,0.297,0.292,0.005,0.457,0.505,-0.0479999999999999,0.358,0.38,-0.022,5.39,6.47,-1.083,641745.0,2322.0,2181.0,,2582.0,1998.0,,,,641745.0,94.2,93.7,,86.1,90.0,,,,Brad Keller
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,Gray, Jon,592351,421,9.5,30.4,113.9,89.0,92.5,86.5,468,158,409.0,161,38.2,29,6.9,4.5,592351,2021,644,421,0.245,0.235,0.01,0.42,0.378,0.0419999999999999,0.32,0.305,0.015,4.59,3.92,0.671,592351.0,2152.0,,,2408.0,1454.0,2585.0,,,592351.0,94.9,,,86.7,87.6,76.0,,,Jon Gray
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,Houser, Adrian,605288,420,1.4,28.1,112.6,87.1,91.3,85.0,459,119,402.0,151,36.0,21,5.0,3.5,605288,2021,599,420,0.228,0.24,-0.0119999999999999,0.34,0.358,-0.0179999999999999,0.297,0.312,-0.015,3.23,4.12,-0.895,605288.0,2177.0,2037.0,,2165.0,2066.0,1855.0,,,605288.0,94.1,93.6,,84.0,87.7,80.0,,,Adrian Houser
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,Skubal, Tarik,669373,417,14.1,35.0,115.7,90.5,94.3,88.0,454,178,404.0,188,45.1,58,13.9,9.1,669373,2021,634,417,0.245,0.267,-0.022,0.476,0.508,-0.032,0.332,0.357,-0.0249999999999999,4.34,5.58,-1.241,669373.0,2192.0,2021.0,2210.0,2060.0,1441.0,2222.0,1380.0,,669373.0,94.3,94.5,94.2,86.5,82.1,73.8,85.1,,Tarik Skubal
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,Pivetta, Nick,601713,416,16.7,33.2,116.7,89.7,93.3,86.9,495,175,402.0,168,40.4,34,8.2,5.1,601713,2021,661,416,0.234,0.22,0.014,0.417,0.385,0.0319999999999999,0.316,0.301,0.015,4.53,3.81,0.719,601713.0,2294.0,2240.0,,2288.0,1867.0,2742.0,,,601713.0,94.8,93.3,,86.0,87.9,78.6,,,Nick Pivetta
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,Lynn, Lance,458681,416,16.0,31.7,114.6,87.7,91.0,86.0,451,167,396.0,145,36.0,24,5.8,3.7,458681,2021,641,416,0.209,0.198,0.0109999999999999,0.338,0.322,0.016,0.264,0.256,0.008,2.69,2.72,-0.026,458681.0,2407.0,2228.0,2538.0,,1776.0,2473.0,,,458681.0,94.0,92.4,88.7,,87.2,82.1,,,Lance Lynn
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,McCullers Jr., Lance,621121,413,5.1,25.9,117.3,89.8,91.8,89.0,441,129,382.0,168,40.7,22,5.3,3.2,621121,2021,684,413,0.205,0.208,-0.003,0.324,0.315,0.009,0.283,0.285,-0.002,3.16,3.39,-0.23,621121.0,,2115.0,2538.0,2797.0,1682.0,2923.0,,,621121.0,,93.9,89.8,86.0,85.8,84.2,,,Lance McCullers Jr.
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,Taillon, Jameson,592791,413,20.9,33.9,114.5,88.9,92.8,87.0,438,185,385.0,167,40.4,34,8.2,5.6,592791,2021,603,413,0.238,0.23,0.0079999999999999,0.422,0.401,0.0209999999999999,0.309,0.304,0.005,4.3,3.89,0.413,592791.0,2418.0,2302.0,2508.0,2522.0,1868.0,2732.0,,,592791.0,93.9,94.2,88.4,86.6,88.0,80.7,,,Jameson Taillon
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,Garcia, Luis,677651,413,15.9,34.1,112.7,88.1,93.3,83.6,440,173,390.0,160,38.7,30,7.3,4.7,677651,2021,633,413,0.232,0.236,-0.0039999999999999,0.393,0.394,-0.001,0.297,0.304,-0.007,3.48,3.89,-0.414,677651.0,2354.0,,2378.0,2374.0,1909.0,2264.0,,,677651.0,93.3,,86.1,80.0,83.4,75.9,,,Luis Garcia
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,Scherzer, Max,453286,411,19.3,33.6,113.3,87.9,92.5,83.8,436,188,403.0,141,34.3,33,8.0,4.8,453286,2021,693,411,0.185,0.196,-0.011,0.331,0.353,-0.0219999999999999,0.248,0.263,-0.015,2.46,2.88,-0.421,453286.0,2436.0,,2469.0,2273.0,1446.0,2661.0,,,453286.0,94.3,,90.2,85.9,85.0,76.9,,,Max Scherzer
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,Fedde, Erick,607200,409,7.3,31.1,113.7,89.8,93.8,87.9,444,147,406.0,166,40.6,38,9.3,6.4,607200,2021,590,409,0.275,0.264,0.011,0.466,0.457,0.009,0.34,0.337,0.003,5.47,4.89,0.578,607200.0,1850.0,1882.0,2051.0,,1546.0,2282.0,,,607200.0,93.2,93.8,89.4,,87.7,79.7,,,Erick Fedde
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,Cease, Dylan,656302,405,18.5,36.8,115.2,89.2,92.7,85.9,453,184,387.0,157,38.8,40,9.9,5.6,656302,2021,708,405,0.223,0.21,0.013,0.364,0.364,0.0,0.295,0.295,0.0,3.91,3.65,0.261,656302.0,2543.0,,,2880.0,1641.0,2754.0,,,656302.0,96.7,,,85.9,78.1,79.9,,,Dylan Cease
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,Allard, Kolby,663465,395,15.2,34.4,112.9,89.8,93.3,86.0,436,180,405.0,154,39.0,42,10.6,7.9,663465,2021,534,395,0.258,0.266,-0.008,0.474,0.481,-0.007,0.331,0.343,-0.012,5.41,5.09,0.324,663465.0,2121.0,2199.0,2197.0,,1606.0,1896.0,,,663465.0,91.5,92.5,86.3,,83.6,75.9,,,Kolby Allard
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,Webb, Logan,657277,394,-0.5,27.9,115.0,88.1,92.8,86.0,418,115,403.0,153,38.8,22,5.6,3.7,657277,2021,596,394,0.234,0.229,0.005,0.332,0.329,0.003,0.274,0.276,-0.002,3.03,3.18,-0.146,657277.0,2133.0,1901.0,2277.0,2688.0,1475.0,,,,657277.0,93.2,92.8,91.2,82.4,86.2,,,,Logan Webb
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,Singer, Brady,663903,391,7.0,32.7,113.9,88.5,92.4,86.4,465,145,405.0,147,37.6,22,5.6,3.8,663903,2021,586,391,0.281,0.258,0.023,0.414,0.398,0.0159999999999999,0.338,0.326,0.012,4.91,4.54,0.369,663903.0,2264.0,2271.0,,2393.0,2015.0,,,,663903.0,92.7,93.7,,85.4,88.0,,,,Brady Singer
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,Mills, Alec,621219,389,7.8,32.6,111.9,88.3,92.1,86.2,469,145,409.0,153,39.3,19,4.9,3.7,621219,2021,517,389,0.291,0.28,0.0109999999999999,0.451,0.429,0.022,0.343,0.334,0.009,5.07,4.79,0.277,621219.0,2167.0,2157.0,,2528.0,1746.0,2317.0,,,621219.0,88.7,89.1,,76.6,79.1,65.8,,,Alec Mills
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,Smyly, Drew,592767,385,14.9,35.8,111.6,88.8,92.6,85.8,453,174,406.0,150,39.0,39,10.1,7.1,592767,2021,546,385,0.269,0.267,0.002,0.48,0.471,0.009,0.342,0.343,-0.001,4.48,5.09,-0.614,592767.0,,2088.0,1956.0,,,2096.0,,,592767.0,,92.1,87.6,,,78.9,,,Drew Smyly
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,Burnes, Corbin,669203,383,8.4,29.5,114.2,85.5,90.2,82.5,437,144,399.0,117,30.5,12,3.1,1.8,669203,2021,657,383,0.201,0.18,0.021,0.273,0.256,0.017,0.232,0.219,0.013,2.42,2.0,0.425,669203.0,2607.0,2556.0,2767.0,2861.0,1873.0,2867.0,,,669203.0,96.4,96.9,95.2,88.0,90.7,81.2,,,Corbin Burnes
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,Valdez, Framber,664285,378,-5.5,21.4,119.6,90.8,95.4,89.3,418,99,378.0,168,44.4,22,5.8,3.8,664285,2021,572,378,0.22,0.231,-0.011,0.327,0.343,-0.016,0.288,0.301,-0.013,3.14,3.81,-0.669,664285.0,2183.0,2171.0,,,1498.0,2873.0,,,664285.0,92.1,92.5,,,87.5,77.9,,,Framber Valdez
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,Wood, Alex,622072,378,7.1,33.1,113.3,89.7,93.7,86.8,458,146,415.0,153,40.5,20,5.3,3.4,622072,2021,585,378,0.236,0.239,-0.003,0.372,0.377,-0.005,0.298,0.304,-0.006,3.83,3.89,-0.061,622072.0,,2098.0,,2117.0,1662.0,,,,622072.0,,91.8,,83.9,85.3,,,,Alex Wood
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,López, Jorge,605347,377,5.7,35.0,117.9,89.7,95.0,86.2,457,148,395.0,164,43.5,35,9.3,6.3,605347,2021,555,377,0.293,0.275,0.0179999999999999,0.485,0.449,0.0359999999999999,0.369,0.353,0.016,6.07,5.44,0.626,605347.0,1977.0,1967.0,,2231.0,1614.0,2378.0,,,605347.0,95.3,95.3,,85.9,88.5,81.9,,,Jorge Lopez
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,Bubic, Kris,663460,376,9.1,34.8,112.6,88.8,94.5,85.5,470,156,408.0,149,39.6,34,9.0,6.1,663460,2021,556,376,0.248,0.256,-0.008,0.444,0.456,-0.012,0.337,0.349,-0.0119999999999999,4.43,5.3,-0.869,663460.0,2073.0,,,,1604.0,2619.0,,,663460.0,90.9,,,,80.0,78.5,,,Kris Bubic
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,Wacha, Michael,608379,372,13.3,39.8,118.6,89.9,94.2,86.7,453,170,401.0,160,43.0,39,10.5,7.4,608379,2021,528,372,0.27,0.283,-0.0129999999999999,0.467,0.499,-0.0319999999999999,0.334,0.355,-0.0209999999999999,5.05,5.51,-0.457,608379.0,2091.0,2072.0,2066.0,,1554.0,2191.0,,,608379.0,93.8,94.1,89.1,,86.9,76.2,,,Michael Wacha
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,Freeland, Kyle,607536,368,11.4,34.5,116.0,88.4,92.8,85.3,477,159,409.0,130,35.3,30,8.2,5.8,607536,2021,515,368,0.284,0.247,0.0369999999999999,0.471,0.414,0.0569999999999999,0.349,0.314,0.0349999999999999,4.33,4.18,0.146,607536.0,2398.0,2360.0,,2324.0,1543.0,2437.0,,,607536.0,91.4,91.3,,86.0,85.8,80.2,,,Kyle Freeland
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,Pérez, Martín,527048,367,10.2,40.1,112.7,88.6,92.7,85.2,433,167,397.0,155,42.2,34,9.3,6.7,527048,2021,509,367,0.296,0.28,0.0159999999999999,0.481,0.471,0.01,0.358,0.356,0.002,4.74,5.54,-0.803,527048.0,2107.0,2017.0,2226.0,,1696.0,2459.0,,,527048.0,93.4,92.8,89.6,,84.8,78.7,,,Martin Perez
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,Civale, Aaron,650644,364,12.1,33.8,116.7,88.3,93.5,85.3,447,166,403.0,143,39.3,30,8.2,6.0,650644,2021,498,364,0.236,0.262,-0.026,0.443,0.461,-0.018,0.311,0.333,-0.022,3.84,4.76,-0.924,650644.0,2327.0,2318.0,2494.0,2723.0,,2822.0,1647.0,,650644.0,91.4,91.8,87.7,83.4,,77.0,85.6,,Aaron Civale
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,Brubaker, JT,664141,362,12.6,33.4,115.9,88.9,94.2,84.6,470,167,406.0,140,38.7,32,8.8,6.0,664141,2021,537,362,0.254,0.252,0.002,0.48,0.44,0.0399999999999999,0.34,0.329,0.011,5.36,4.63,0.727,664141.0,2178.0,2266.0,,2648.0,1885.0,2801.0,,,664141.0,92.9,93.4,,87.2,87.2,79.5,,,JT Brubaker
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,Heaney, Andrew,571760,361,18.5,33.8,113.6,89.3,93.0,86.1,434,192,397.0,141,40.8,34,9.4,6.1,571760,2021,558,361,0.256,0.237,0.019,0.487,0.431,0.0559999999999999,0.341,0.318,0.023,5.83,4.3,1.53,571760.0,2443.0,,,2488.0,2035.0,2575.0,,,571760.0,92.0,,,79.3,83.8,79.4,,,Andrew Heaney
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,Gray, Sonny,543243,361,8.8,31.3,115.8,86.6,91.4,83.6,430,148,390.0,116,32.1,17,4.7,3.0,543243,2021,575,361,0.225,0.216,0.009,0.385,0.325,0.06,0.3,0.279,0.0209999999999999,4.19,3.25,0.94,543243.0,2423.0,2313.0,2584.0,2618.0,1816.0,2748.0,,,543243.0,92.3,92.4,83.9,82.0,87.9,79.3,,,Sonny Gray
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,Cueto, Johnny,456501,358,14.1,36.0,112.0,88.4,92.1,85.3,454,167,416.0,136,38.0,23,6.4,4.7,456501,2021,490,358,0.285,0.278,0.0069999999999999,0.465,0.452,0.013,0.342,0.338,0.004,4.08,4.92,-0.839,456501.0,2238.0,2162.0,2218.0,2265.0,1335.0,2330.0,,,456501.0,91.8,91.6,87.5,84.1,82.7,79.1,,,Johnny Cueto
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,González, Chi Chi,592346,358,11.7,39.7,113.6,90.2,94.1,87.0,435,174,411.0,161,45.0,32,8.9,7.1,592346,2021,448,358,0.311,0.314,-0.003,0.538,0.542,-0.004,0.381,0.387,-0.006,6.46,6.77,-0.308,592346.0,2337.0,2229.0,2524.0,2512.0,1649.0,2578.0,,,592346.0,91.9,90.6,87.8,85.7,84.3,81.1,,,Chi Chi Gonzalez
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,Gutierrez, Vladimir,661269,357,13.7,27.5,112.6,88.9,93.1,85.7,444,165,397.0,138,38.7,30,8.4,6.0,661269,2021,496,357,0.263,0.252,0.011,0.469,0.421,0.0479999999999999,0.345,0.327,0.0179999999999999,4.74,4.57,0.167,661269.0,2167.0,2307.0,,2448.0,1660.0,2571.0,,,661269.0,93.2,92.9,,83.3,81.4,77.6,,,Vladimir Gutierrez
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,Anderson, Ian,666120,357,6.4,29.4,117.3,88.3,94.5,84.4,453,144,412.0,138,38.7,34,9.5,6.4,666120,2021,535,357,0.221,0.24,-0.0189999999999999,0.371,0.41,-0.0389999999999999,0.293,0.317,-0.024,3.58,4.27,-0.693,666120.0,2045.0,2081.0,,,1646.0,1895.0,,,666120.0,94.6,94.1,,,88.1,80.7,,,Ian Anderson
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,Alzolay, Adbert,640470,352,10.8,33.5,114.4,89.3,93.5,85.5,479,160,405.0,134,38.1,35,9.9,6.7,640470,2021,519,352,0.236,0.249,-0.013,0.439,0.451,-0.012,0.312,0.326,-0.014,4.58,4.54,0.044,640470.0,2295.0,2209.0,2364.0,2610.0,1705.0,2648.0,,,640470.0,94.0,93.8,90.2,86.2,85.6,80.0,,,Adbert Alzolay
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,Crowe, Wil,640444,350,13.7,33.4,112.6,88.8,93.9,84.8,444,168,403.0,130,37.1,33,9.4,6.3,640444,2021,524,350,0.276,0.256,0.02,0.501,0.456,0.0449999999999999,0.369,0.348,0.021,5.48,5.26,0.217,640444.0,2407.0,2222.0,,2716.0,1714.0,2440.0,,,640444.0,93.7,92.9,,85.3,85.1,80.4,,,Wil Crowe
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,Fleming, Josh,676596,349,2.9,30.1,116.1,87.5,92.2,84.7,438,130,406.0,122,35.0,23,6.6,5.1,676596,2021,448,349,0.268,0.277,-0.009,0.407,0.433,-0.026,0.313,0.33,-0.017,5.09,4.66,0.429,676596.0,1842.0,1789.0,1853.0,,1603.0,1794.0,,,676596.0,91.0,91.2,86.3,,81.8,78.6,,,Josh Fleming
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,Pineda, Michael,501381,347,15.3,33.4,114.7,91.2,93.6,89.1,434,174,396.0,162,46.7,31,8.9,6.8,501381,2021,458,347,0.265,0.282,-0.0169999999999999,0.453,0.475,-0.0219999999999999,0.32,0.338,-0.018,3.62,4.92,-1.298,501381.0,1946.0,,,1963.0,1719.0,,,,501381.0,90.6,,,81.2,85.5,,,,Michael Pineda
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,Dunning, Dane,641540,347,6.7,31.1,118.5,89.2,94.6,86.6,426,139,395.0,151,43.5,28,8.1,5.5,641540,2021,511,347,0.275,0.265,0.01,0.427,0.419,0.008,0.336,0.333,0.003,4.51,4.76,-0.247,641540.0,2011.0,2034.0,2212.0,2071.0,1935.0,2074.0,,,641540.0,90.0,90.4,85.8,79.7,84.5,78.2,,,Dane Dunning
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,Ureña, José,570632,343,8.2,31.8,118.8,90.8,95.4,88.1,433,146,396.0,164,47.8,30,8.7,6.6,570632,2021,456,343,0.292,0.285,0.007,0.475,0.476,-0.001,0.36,0.365,-0.005,5.81,5.88,-0.069,570632.0,2113.0,2146.0,,2270.0,1675.0,,,,570632.0,94.2,93.8,,85.3,89.8,,,,Jose Urena
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,Rogers, Trevor,669432,341,12.5,34.9,116.9,87.7,91.3,84.2,430,165,409.0,125,36.7,17,5.0,3.1,669432,2021,550,341,0.218,0.223,-0.005,0.318,0.343,-0.025,0.27,0.284,-0.0139999999999999,2.64,3.37,-0.731,669432.0,2375.0,2647.0,,2115.0,1323.0,,,,669432.0,94.5,94.9,,81.8,84.8,,,,Trevor Rogers
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,Gilbert, Logan,669302,341,19.2,35.5,115.3,90.1,93.4,88.0,430,192,396.0,152,44.6,30,8.8,6.0,669302,2021,503,341,0.241,0.242,-0.001,0.425,0.428,-0.003,0.305,0.311,-0.006,4.68,4.09,0.586,669302.0,2200.0,,,2276.0,1555.0,2117.0,,,669302.0,95.3,,,83.4,79.9,75.0,,,Logan Gilbert
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,McClanahan, Shane,663556,337,8.5,36.5,117.3,91.7,95.8,88.2,438,160,402.0,154,45.7,36,10.7,7.0,663556,2021,517,337,0.252,0.263,-0.011,0.389,0.436,-0.0469999999999999,0.304,0.328,-0.024,3.43,4.6,-1.17,663556.0,2256.0,,,2400.0,1725.0,2653.0,,,663556.0,96.4,,,89.1,89.2,82.5,,,Shane McClanahan
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Paddack, Chris,663978,337,10.7,34.4,113.6,90.5,94.2,87.2,455,168,404.0,144,42.7,29,8.6,6.3,663978,2021,459,337,0.269,0.274,-0.005,0.445,0.46,-0.015,0.319,0.332,-0.013,5.07,4.73,0.338,663978.0,2210.0,,,,1795.0,2185.0,,,663978.0,94.8,,,,85.2,78.7,,,Chris Paddack
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,Espino, Paolo,502179,337,17.4,39.5,112.2,89.6,94.3,85.2,455,184,409.0,146,43.3,39,11.6,8.6,502179,2021,455,337,0.256,0.271,-0.015,0.46,0.483,-0.0229999999999999,0.319,0.337,-0.018,4.27,4.89,-0.623,502179.0,2216.0,,,2694.0,1372.0,2984.0,,,502179.0,89.0,,,77.6,83.7,71.1,,,Paolo Espino
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,Arrieta, Jake,453562,336,9.1,37.2,114.3,90.9,94.6,87.3,465,167,408.0,149,44.3,31,9.2,6.6,453562,2021,469,336,0.32,0.285,0.035,0.563,0.509,0.0539999999999999,0.4,0.373,0.027,7.39,6.19,1.199,453562.0,,2084.0,,2277.0,1787.0,2690.0,,,453562.0,,91.4,,88.3,87.0,80.4,,,Jake Arrieta
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,Kaprielian, James,621076,333,19.0,37.2,116.2,90.1,93.5,88.8,440,185,403.0,141,42.3,31,9.3,6.2,621076,2021,502,333,0.233,0.239,-0.0059999999999999,0.43,0.437,-0.007,0.314,0.324,-0.01,4.07,4.48,-0.407,621076.0,2035.0,1983.0,,2274.0,1291.0,2443.0,,,621076.0,93.0,92.4,,85.3,83.8,78.0,,,James Kaprielian
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,Alexander, Tyler,641302,332,18.0,33.4,117.7,88.4,92.5,85.6,438,176,401.0,130,39.2,28,8.4,6.2,641302,2021,451,332,0.255,0.25,0.005,0.429,0.429,0.0,0.315,0.318,-0.003,3.81,4.3,-0.491,641302.0,2189.0,2112.0,2335.0,2347.0,1462.0,2219.0,,,641302.0,90.5,90.2,86.1,82.2,83.7,74.8,,,Tyler Alexander
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,Gomber, Austin,596295,331,11.8,32.9,113.2,88.0,93.3,83.4,463,168,404.0,112,33.8,31,9.4,6.4,596295,2021,488,331,0.232,0.238,-0.0059999999999999,0.42,0.409,0.011,0.309,0.309,0.0,4.53,4.03,0.496,596295.0,2028.0,,,2299.0,1655.0,2511.0,,,596295.0,91.6,,,85.2,83.1,75.7,,,Austin Gomber
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,Gallen, Zac,668678,330,12.3,32.4,111.3,89.2,93.4,85.7,430,167,403.0,142,43.0,26,7.9,5.0,668678,2021,523,330,0.233,0.23,0.003,0.413,0.382,0.0309999999999999,0.313,0.306,0.007,4.3,3.95,0.352,668678.0,2325.0,2328.0,2247.0,2467.0,1476.0,2437.0,,,668678.0,93.4,93.3,90.3,86.1,86.1,79.7,,,Zac Gallen
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,Lauer, Eric,641778,329,18.2,37.1,115.9,89.8,92.2,87.5,466,183,404.0,122,37.1,27,8.2,5.5,641778,2021,489,329,0.215,0.231,-0.016,0.356,0.393,-0.037,0.28,0.302,-0.0219999999999999,3.19,3.84,-0.655,641778.0,2256.0,,2344.0,2241.0,1481.0,2449.0,,,641778.0,92.6,,90.3,87.4,86.6,78.9,,,Eric Lauer
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,Kim, Kwang Hyun,547942,329,9.2,32.5,111.7,88.0,92.4,85.8,457,156,405.0,118,35.9,23,7.0,5.1,547942,2021,452,329,0.242,0.253,-0.011,0.373,0.418,-0.0449999999999999,0.3,0.323,-0.023,3.46,4.45,-0.991,547942.0,2132.0,2077.0,,2114.0,1604.0,2142.0,,,547942.0,89.1,89.0,,83.5,80.4,69.6,,,Kwang Hyun Kim
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,Eflin, Zach,621107,324,11.9,33.0,116.1,87.9,91.2,85.7,445,158,399.0,127,39.2,22,6.8,5.0,621107,2021,442,324,0.276,0.257,0.019,0.461,0.415,0.046,0.325,0.303,0.022,4.17,3.87,0.304,621107.0,2149.0,2033.0,2077.0,2128.0,1693.0,2253.0,,,621107.0,93.1,92.4,89.6,87.6,85.3,77.6,,,Zach Eflin
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,Ohtani, Shohei,660271,323,11.7,31.9,112.7,88.4,93.7,84.5,430,161,401.0,129,39.9,23,7.1,4.3,660271,2021,533,323,0.207,0.207,0.0,0.351,0.344,0.007,0.279,0.282,-0.0029999999999999,3.18,3.32,-0.144,660271.0,2217.0,,2262.0,2349.0,,2369.0,1372.0,,660271.0,95.6,,86.9,82.2,,74.7,88.2,,Shohei Ohtani
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,Gant, John,607231,322,10.1,32.0,111.8,89.9,92.3,88.6,439,148,418.0,124,38.5,18,5.6,3.7,607231,2021,491,322,0.233,0.258,-0.0249999999999999,0.368,0.395,-0.027,0.321,0.345,-0.0239999999999999,4.09,5.16,-1.069,607231.0,2441.0,2379.0,2612.0,2650.0,1482.0,2473.0,,,607231.0,92.0,91.6,85.4,80.0,80.1,74.7,,,John Gant
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,Keller, Mitch,656605,322,11.5,39.8,110.2,91.5,94.9,88.2,428,172,394.0,153,47.5,22,6.8,4.7,656605,2021,470,322,0.322,0.289,0.033,0.477,0.452,0.0249999999999999,0.379,0.359,0.02,6.17,5.65,0.519,656605.0,2354.0,,,2370.0,1647.0,2616.0,,,656605.0,93.8,,,86.1,89.8,78.5,,,Mitch Keller
