,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,name_common,mlb_ID,player_ID,year_ID,team_ID,stint_ID,lg_ID,pitcher,G,PA,salary,runs_above_avg,runs_above_avg_off,runs_above_avg_def,WAR_rep,WAA,WAR
1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,14635,Beau Burrows,663366.0,burrobe01,2021,MIN,2,AL,Y,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,14668,Ryan Burr,621114.0,burrry01,2018,CHW,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,14669,Ryan Burr,621114.0,burrry01,2019,CHW,1,AL,Y,0,0.0,556000.0,0.0,0.0,0.0,,,
1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,14670,Ryan Burr,621114.0,burrry01,2021,CHW,1,AL,Y,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,14747,Matt Buschmann,501936.0,buschma01,2016,ARI,1,NL,Y,3,1.0,,-0.1,-0.1,0.0,0.0,-0.01,-0.01
1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,14750,Alan Busenitz,641427.0,busenal01,2017,MIN,1,AL,Y,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,14751,Alan Busenitz,641427.0,busenal01,2018,MIN,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,14829,Matt Bush,456713.0,bushma01,2016,TEX,1,AL,Y,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,14830,Matt Bush,456713.0,bushma01,2017,TEX,1,AL,Y,1,0.0,544920.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,14831,Matt Bush,456713.0,bushma01,2018,TEX,1,AL,Y,2,0.0,555950.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,14832,Matt Bush,456713.0,bushma01,2021,TEX,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,14874,Nick Buss,502544.0,bussni01,2016,LAA,1,AL,N,36,90.0,,-5.3,-6.3,-0.2,0.32,-0.54,-0.22
1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,14908,Drew Butera,460077.0,buterdr01,2015,LAA,1,AL,N,10,21.0,987500.0,-0.8,-1.8,1.3,0.07,-0.08,-0.01
1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,14909,Drew Butera,460077.0,buterdr01,2015,KCR,2,AL,N,45,99.0,,-6.4,-5.4,0.5,0.34,-0.67,-0.33
1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,14910,Drew Butera,460077.0,buterdr01,2016,KCR,1,AL,N,55,133.0,1162500.0,-2.0,3.1,-2.7,0.44,-0.17,0.27
1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,14911,Drew Butera,460077.0,buterdr01,2017,KCR,1,AL,N,75,177.0,1500000.0,-10.8,-5.8,-2.0,0.62,-1.08,-0.46
1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,14912,Drew Butera,460077.0,buterdr01,2018,KCR,1,AL,N,51,166.0,2300000.0,-12.6,-6.6,-3.2,0.56,-1.22,-0.66
1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,14913,Drew Butera,460077.0,buterdr01,2018,COL,2,NL,N,10,16.0,,-0.3,-0.3,0.1,0.06,-0.04,0.02
1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,14914,Drew Butera,460077.0,buterdr01,2019,COL,1,NL,N,16,49.0,100000.0,-4.9,-5.9,1.7,0.15,-0.53,-0.38
1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,14915,Drew Butera,460077.0,buterdr01,2020,COL,1,NL,N,28,43.0,,-3.6,-5.6,2.7,0.14,-0.35,-0.21
1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,14916,Drew Butera,460077.0,buterdr01,2021,LAA,1,AL,N,12,36.0,,-6.2,-6.2,0.7,0.11,-0.64,-0.53
1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,14957,Billy Butler,456714.0,butlebi03,2015,OAK,1,AL,N,151,601.0,6666000.0,-26.2,-24.2,-14.9,2.1,-2.65,-0.55
1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,14958,Billy Butler,456714.0,butlebi03,2016,NYY,2,AL,N,12,32.0,,-1.5,0.5,-2.7,0.11,-0.14,-0.03
1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,14959,Billy Butler,456714.0,butlebi03,2016,OAK,1,AL,N,85,242.0,11667000.0,-8.6,-8.6,-5.9,0.85,-0.85,0.0
1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,14985,Dan Butler,576788.0,butleda01,2018,BOS,1,AL,N,2,7.0,,-1.1,-1.1,0.1,0.03,-0.12,-0.09
1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,14989,Eddie Butler,572750.0,butleed01,2015,COL,1,NL,Y,16,24.0,509500.0,-3.3,-3.3,0.1,0.0,-0.36,-0.36
1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,14990,Eddie Butler,572750.0,butleed01,2016,COL,1,NL,Y,16,19.0,,-1.7,-1.7,0.0,0.0,-0.17,-0.17
1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,14991,Eddie Butler,572750.0,butleed01,2017,CHC,1,NL,Y,12,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,14992,Eddie Butler,572750.0,butleed01,2018,TEX,2,AL,Y,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,14993,Eddie Butler,572750.0,butleed01,2018,CHC,1,NL,Y,8,3.0,570750.0,0.2,0.2,0.0,0.0,0.02,0.02
1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,15009,Joey Butler,542994.0,butlejo04,2015,TBR,1,AL,N,88,276.0,,-4.7,-6.7,-3.4,0.96,-0.42,0.54
1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,15026,Ty Buttrey,621142.0,buttrty01,2018,LAA,1,AL,Y,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,15027,Ty Buttrey,621142.0,buttrty01,2019,LAA,1,AL,Y,4,0.0,557250.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,15028,Ty Buttrey,621142.0,buttrty01,2020,LAA,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,15041,Byron Buxton,621439.0,buxtoby01,2015,MIN,1,AL,N,46,138.0,,-1.5,-6.5,5.9,0.48,-0.12,0.36
1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,15042,Byron Buxton,621439.0,buxtoby01,2016,MIN,1,AL,N,92,331.0,512500.0,4.7,2.7,4.1,1.15,0.56,1.71
1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,15043,Byron Buxton,621439.0,buxtoby01,2017,MIN,1,AL,N,140,511.0,535000.0,30.2,8.2,25.0,1.77,3.13,4.9
1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,15044,Byron Buxton,621439.0,buxtoby01,2018,MIN,1,AL,N,28,94.0,580000.0,-6.5,-8.5,2.5,0.32,-0.65,-0.33
1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,15045,Byron Buxton,621439.0,buxtoby01,2019,MIN,1,AL,N,87,295.0,1750000.0,19.2,11.2,9.7,1.01,1.96,2.97
1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,15046,Byron Buxton,621439.0,buxtoby01,2020,MIN,1,AL,N,39,135.0,3075000.0,16.1,5.1,12.1,0.45,1.61,2.06
1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,15047,Byron Buxton,621439.0,buxtoby01,2021,MIN,1,AL,N,61,254.0,5125000.0,37.1,27.1,11.4,0.84,3.7,4.54
1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,15048,Byron Buxton,621439.0,buxtoby01,2022,MIN,1,AL,N,92,382.0,9142857.0,25.8,17.8,6.8,1.27,2.74,4.01
1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,15152,Marlon Byrd,407781.0,byrdma01,2015,SFG,2,NL,N,39,156.0,8000000.0,0.9,0.9,-1.5,0.5,0.07,0.57
1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,15153,Marlon Byrd,407781.0,byrdma01,2015,CIN,1,NL,N,96,388.0,,-3.4,-3.4,-3.6,1.23,-0.42,0.81
1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,15154,Marlon Byrd,407781.0,byrdma01,2016,CLE,1,AL,N,34,129.0,1000000.0,-2.5,-2.5,-1.5,0.46,-0.24,0.22
1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,15263,Cesar Cabral,501627.0,cabrace01,2015,BAL,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,15277,Asdrubal Cabrera,452678.0,cabreas01,2015,TBR,1,AL,N,143,551.0,7500000.0,-4.4,5.6,-3.2,1.93,-0.29,1.64
1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,15278,Asdrubal Cabrera,452678.0,cabreas01,2016,NYM,1,NL,N,141,568.0,8250000.0,16.4,18.4,5.1,1.78,1.56,3.34
1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,15279,Asdrubal Cabrera,452678.0,cabreas01,2017,NYM,1,NL,N,135,540.0,8250000.0,-3.3,9.7,-8.8,1.7,-0.43,1.27
1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,15280,Asdrubal Cabrera,452678.0,cabreas01,2018,PHI,2,NL,N,49,185.0,,-11.8,-4.8,-5.2,0.59,-1.34,-0.75
1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,15281,Asdrubal Cabrera,452678.0,cabreas01,2018,NYM,1,NL,N,98,407.0,8250000.0,5.9,16.9,-8.6,1.31,0.43,1.74
1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,15282,Asdrubal Cabrera,452678.0,cabreas01,2019,TEX,1,AL,N,93,368.0,3500000.0,-16.8,-7.8,-7.2,1.25,-1.48,-0.23
1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,15283,Asdrubal Cabrera,452678.0,cabreas01,2019,WSN,2,NL,N,38,146.0,,5.1,8.1,-2.2,0.46,0.45,0.91
1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,15284,Asdrubal Cabrera,452678.0,cabreas01,2020,WSN,1,NL,N,52,213.0,2500000.0,-5.9,-4.9,-2.7,0.7,-0.54,0.16
1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,15285,Asdrubal Cabrera,452678.0,cabreas01,2021,CIN,2,NL,N,20,31.0,,-6.0,-5.0,-1.1,0.11,-0.63,-0.52
1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,15286,Asdrubal Cabrera,452678.0,cabreas01,2021,ARI,1,NL,N,90,321.0,1750000.0,-0.9,-2.9,2.3,1.06,-0.18,0.88
1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,15295,Edward Cabrera,665795.0,cabreed02,2021,MIA,1,NL,Y,6,7.0,,0.2,0.2,0.0,0.0,0.02,0.02
1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,15302,Everth Cabrera,465784.0,cabreev01,2015,BAL,1,AL,N,29,105.0,2400000.0,-11.4,-8.4,-1.5,0.37,-1.21,-0.84
1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,15317,Genesis Cabrera,650893.0,cabrege01,2019,STL,1,NL,Y,13,4.0,,-0.5,-0.5,0.0,0.0,-0.05,-0.05
1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,15318,Genesis Cabrera,650893.0,cabrege01,2020,STL,1,NL,Y,0,0.0,,0.0,0.0,0.0,,,
1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,15319,Genesis Cabrera,650893.0,cabrege01,2021,STL,1,NL,Y,68,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,15338,Mauricio Cabrera,606291.0,cabrema01,2016,ATL,1,NL,Y,38,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,15349,Melky Cabrera,466320.0,cabreme01,2015,CHW,1,AL,N,158,683.0,13000000.0,-10.3,-8.3,-8.5,2.35,-0.9,1.45
1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,15350,Melky Cabrera,466320.0,cabreme01,2016,CHW,1,AL,N,151,646.0,14000000.0,1.2,6.2,-11.0,2.25,0.25,2.5
1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,15351,Melky Cabrera,466320.0,cabreme01,2017,KCR,2,AL,N,58,238.0,,-19.0,-7.0,-14.7,0.83,-1.87,-1.04
1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,15352,Melky Cabrera,466320.0,cabreme01,2017,CHW,1,AL,N,98,428.0,15000000.0,-6.3,1.7,-12.0,1.44,-0.59,0.85
1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,15353,Melky Cabrera,466320.0,cabreme01,2018,CLE,1,AL,N,78,278.0,1000000.0,-11.3,-3.3,-10.9,0.95,-1.03,-0.08
1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,15354,Melky Cabrera,466320.0,cabreme01,2019,PIT,1,NL,N,133,397.0,1150000.0,-23.4,-9.4,-18.0,1.25,-2.52,-1.27
1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,15367,Miguel Cabrera,408234.0,cabremi01,2015,DET,1,AL,N,119,511.0,22000000.0,28.4,27.4,-5.9,1.78,3.15,4.93
1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,15368,Miguel Cabrera,408234.0,cabremi01,2016,DET,1,AL,N,158,679.0,28000000.0,25.2,28.2,-11.8,2.35,2.72,5.07
1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,15369,Miguel Cabrera,408234.0,cabremi01,2017,DET,1,AL,N,130,529.0,28000000.0,-28.1,-17.1,-18.7,1.84,-2.77,-0.93
1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,15370,Miguel Cabrera,408234.0,cabremi01,2018,DET,1,AL,N,38,157.0,30000000.0,-3.7,1.3,-7.2,0.54,-0.31,0.23
1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,15371,Miguel Cabrera,408234.0,cabremi01,2019,DET,1,AL,N,136,549.0,30000000.0,-21.2,-20.2,-12.3,1.87,-1.87,0.0
1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,15372,Miguel Cabrera,408234.0,cabremi01,2020,DET,1,AL,N,57,231.0,30000000.0,-6.6,-6.6,-4.8,0.77,-0.67,0.1
1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,15373,Miguel Cabrera,408234.0,cabremi01,2021,DET,1,AL,N,130,526.0,30000000.0,-23.2,-19.2,-14.1,1.75,-2.26,-0.51
1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,15374,Miguel Cabrera,408234.0,cabremi01,2022,DET,1,AL,N,112,433.0,32000000.0,-21.8,-21.8,-9.4,1.44,-2.43,-0.99
1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,15393,Oswaldo Cabrera,665828.0,cabreos01,2022,NYY,1,AL,N,44,171.0,,11.7,-0.3,11.0,0.57,1.28,1.85
1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,15394,Ramon Cabrera,541608.0,cabrera01,2015,CIN,1,NL,N,13,30.0,,3.5,2.5,1.4,0.1,0.38,0.48
1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,15395,Ramon Cabrera,541608.0,cabrera01,2016,CIN,1,NL,N,61,185.0,,-4.6,-4.6,2.9,0.58,-0.52,0.06
1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,15452,Trevor Cahill,502239.0,cahiltr01,2015,CHC,2,NL,Y,11,3.0,,0.2,0.2,0.0,0.0,0.02,0.02
1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,15453,Trevor Cahill,502239.0,cahiltr01,2015,ATL,1,NL,Y,15,5.0,12000000.0,0.1,0.1,0.0,0.0,0.01,0.01
1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,15454,Trevor Cahill,502239.0,cahiltr01,2016,CHC,1,NL,Y,49,11.0,4250000.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,15455,Trevor Cahill,502239.0,cahiltr01,2017,KCR,2,AL,Y,1,1.0,,-0.1,-0.1,0.0,0.0,-0.01,-0.01
1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,15456,Trevor Cahill,502239.0,cahiltr01,2017,SDP,1,NL,Y,9,17.0,1750000.0,2.5,2.5,0.0,0.0,0.25,0.25
1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,15457,Trevor Cahill,502239.0,cahiltr01,2018,OAK,1,AL,Y,0,0.0,1500000.0,0.0,0.0,0.0,,,
1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,15458,Trevor Cahill,502239.0,cahiltr01,2019,LAA,1,AL,Y,2,3.0,9000000.0,0.4,0.4,0.0,0.0,0.04,0.04
1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,15459,Trevor Cahill,502239.0,cahiltr01,2020,SFG,1,NL,Y,0,0.0,100000.0,0.0,0.0,0.0,,,
1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,15460,Trevor Cahill,502239.0,cahiltr01,2021,PIT,1,NL,Y,8,9.0,1500000.0,-0.3,-0.3,0.0,0.0,-0.03,-0.03
1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,15477,Lorenzo Cain,456715.0,cainlo01,2015,KCR,1,AL,N,140,604.0,2725000.0,44.7,28.7,18.9,2.08,4.94,7.02
1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,15478,Lorenzo Cain,456715.0,cainlo01,2016,KCR,1,AL,N,103,434.0,6500000.0,13.1,2.1,11.7,1.52,1.46,2.98
1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,15479,Lorenzo Cain,456715.0,cainlo01,2017,KCR,1,AL,N,155,645.0,11000000.0,31.8,25.8,9.3,2.24,3.26,5.5
1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,15480,Lorenzo Cain,456715.0,cainlo01,2018,MIL,1,NL,N,141,620.0,14000000.0,49.6,29.6,23.4,1.88,4.98,6.86
1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,15481,Lorenzo Cain,456715.0,cainlo01,2019,MIL,1,NL,N,148,623.0,15000000.0,9.4,-9.7,22.3,1.97,0.67,2.64
1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,15482,Lorenzo Cain,456715.0,cainlo01,2020,MIL,1,NL,N,5,21.0,16000000.0,1.7,0.7,1.2,0.07,0.16,0.23
1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,15483,Lorenzo Cain,456715.0,cainlo01,2021,MIL,1,NL,N,78,286.0,17000000.0,13.1,7.1,7.6,0.97,1.26,2.23
1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,15484,Lorenzo Cain,456715.0,cainlo01,2022,MIL,1,NL,N,43,156.0,18000000.0,-6.8,-9.8,4.2,0.5,-0.72,-0.22
1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,15495,Matt Cain,430912.0,cainma01,2015,SFG,1,NL,Y,12,20.0,21000000.0,-2.4,-2.4,0.0,0.0,-0.27,-0.27
1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,15496,Matt Cain,430912.0,cainma01,2016,SFG,1,NL,Y,20,28.0,21000000.0,-0.6,-0.6,0.1,0.0,-0.07,-0.07
1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,15497,Matt Cain,430912.0,cainma01,2017,SFG,1,NL,Y,24,34.0,21000000.0,0.4,0.4,0.1,0.0,0.03,0.03
1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,15607,Kole Calhoun,594777.0,calhoko01,2015,LAA,1,AL,N,159,686.0,537500.0,4.9,-1.1,-0.1,2.37,0.73,3.1
1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,15608,Kole Calhoun,594777.0,calhoko01,2016,LAA,1,AL,N,157,672.0,3400000.0,7.1,6.1,-4.9,2.33,0.88,3.21
1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,15609,Kole Calhoun,594777.0,calhoko01,2017,LAA,1,AL,N,155,654.0,6000000.0,-3.4,-5.4,-3.8,2.27,-0.26,2.01
1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,15610,Kole Calhoun,594777.0,calhoko01,2018,LAA,1,AL,N,137,552.0,8500000.0,-20.6,-20.6,-4.9,1.89,-1.9,-0.01
1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,15611,Kole Calhoun,594777.0,calhoko01,2019,LAA,1,AL,N,152,632.0,10500000.0,-7.9,-1.9,-11.6,2.15,-0.52,1.63
1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,15612,Kole Calhoun,594777.0,calhoko01,2020,ARI,1,NL,N,54,228.0,6000000.0,5.7,5.7,-2.0,0.75,0.6,1.35
