,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,player_id_y,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff,pitcher_x,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,kn_avg_spin,pitcher_y,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,Name
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,López, Pablo,641154,161,6.7,31.1,110.3,85.7,90.5,83.6,431,136,410.0,52,32.3,7,4.3,2.9,641154,2020,240,161,0.23,0.217,0.013,0.346,0.339,0.0069999999999999,0.278,0.276,0.002,3.61,3.18,0.43,641154.0,2124.0,2040.0,2214.0,,1969.0,2442.0,,,641154.0,93.9,93.4,90.7,,87.2,78.7,,,Pablo Lopez
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,Urías, Julio,628711,161,21.7,32.9,111.5,87.1,90.0,85.4,429,185,405.0,46,28.6,8,5.0,3.6,628711,2020,224,161,0.22,0.217,0.003,0.327,0.366,-0.0389999999999999,0.269,0.286,-0.0169999999999999,3.27,3.42,-0.147,628711.0,2477.0,2458.0,,2635.0,1812.0,2882.0,,,628711.0,94.2,94.0,,86.3,84.9,80.9,,,Julio Urias
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,Giolito, Lucas,608337,161,15.2,33.5,111.9,87.0,93.4,82.2,441,171,395.0,57,35.4,9,5.6,3.1,608337,2020,288,161,0.184,0.196,-0.012,0.31,0.323,-0.013,0.257,0.27,-0.013,3.48,3.04,0.444,608337.0,2349.0,,,2095.0,1410.0,2493.0,,,608337.0,94.0,,,84.9,80.9,77.3,,,Lucas Giolito
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,Turnbull, Spencer,605513,160,8.5,30.0,113.3,91.1,92.9,90.3,438,147,423.0,70,43.8,10,6.3,4.1,605513,2020,242,160,0.226,0.276,-0.05,0.337,0.431,-0.0939999999999999,0.296,0.354,-0.0579999999999999,3.97,5.48,-1.509,605513.0,2500.0,2281.0,,2528.0,1865.0,2693.0,,,605513.0,93.7,94.8,,85.3,87.2,79.4,,,Spencer Turnbull
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,Eflin, Zach,621107,159,7.9,27.0,116.5,87.4,91.9,82.9,442,152,403.0,52,32.7,12,7.5,4.9,621107,2020,245,159,0.263,0.226,0.037,0.447,0.366,0.081,0.325,0.283,0.042,3.97,3.35,0.616,621107.0,2160.0,2083.0,,2188.0,1825.0,2369.0,,,621107.0,94.3,93.7,,88.5,87.8,79.0,,,Zach Eflin
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,Voth, Austin,608723,159,21.2,36.5,114.3,89.4,93.9,84.9,456,208,412.0,69,43.4,15,9.4,6.7,608723,2020,225,159,0.281,0.266,0.015,0.571,0.502,0.0689999999999999,0.385,0.357,0.028,6.34,5.59,0.752,608723.0,2248.0,,2476.0,,,2811.0,1732.0,,608723.0,92.0,,86.5,,,78.3,86.0,,Austin Voth
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,Canning, Griffin,656288,158,18.9,30.4,114.6,88.9,93.3,86.0,454,180,420.0,54,34.2,14,8.9,5.9,656288,2020,238,158,0.257,0.232,0.0249999999999999,0.443,0.423,0.02,0.33,0.32,0.01,3.99,4.36,-0.366,656288.0,2352.0,,2367.0,2598.0,1743.0,2467.0,,,656288.0,92.8,,88.6,86.6,87.9,82.1,,,Griffin Canning
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,Bauer, Trevor,545333,158,20.9,25.9,110.0,88.5,94.1,85.4,422,168,395.0,60,38.0,10,6.3,3.6,545333,2020,278,158,0.159,0.163,-0.004,0.302,0.287,0.015,0.227,0.225,0.002,1.73,2.11,-0.384,545333.0,2779.0,2780.0,2908.0,2951.0,1731.0,2933.0,,,545333.0,93.5,94.1,85.0,80.7,85.0,79.7,,,Trevor Bauer
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,Maeda, Kenta,628317,158,10.8,31.0,113.9,85.3,91.1,81.9,446,139,409.0,39,24.7,11,7.0,4.4,628317,2020,248,158,0.168,0.208,-0.0399999999999999,0.307,0.351,-0.0439999999999999,0.219,0.257,-0.038,2.7,2.75,-0.05,628317.0,2270.0,2206.0,2448.0,2504.0,,2590.0,1488.0,,628317.0,91.6,90.8,87.2,82.9,,78.5,84.5,,Kenta Maeda
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,Anderson, Brett,474463,156,4.4,31.4,110.7,89.1,94.7,86.0,427,143,410.0,75,48.1,10,6.4,5.0,474463,2020,202,156,0.27,0.274,-0.004,0.454,0.447,0.007,0.328,0.334,-0.006,4.21,4.8,-0.587,474463.0,2139.0,1955.0,2200.0,2458.0,1629.0,2480.0,,,474463.0,90.2,89.7,87.3,82.2,82.7,76.1,,,Brett Anderson
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,Minor, Mike,501985,156,17.6,36.5,113.3,87.5,92.8,83.4,435,190,394.0,63,40.4,16,10.3,6.7,501985,2020,239,156,0.23,0.234,-0.004,0.415,0.436,-0.021,0.307,0.317,-0.01,5.56,4.27,1.289,501985.0,2586.0,2360.0,,2796.0,2263.0,2548.0,,,501985.0,90.6,88.2,,85.6,85.4,80.1,,,Mike Minor
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,Dobnak, Randy,677976,154,1.2,26.6,114.2,87.8,94.8,85.1,430,120,382.0,63,40.9,8,5.2,4.0,677976,2020,200,154,0.278,0.262,0.016,0.367,0.378,-0.011,0.313,0.312,0.001,4.05,4.13,-0.08,677976.0,2052.0,1939.0,,2392.0,1732.0,,,,677976.0,92.9,91.4,,83.4,85.6,,,,Randy Dobnak
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,Roark, Tanner,543699,154,18.0,36.4,111.4,89.2,93.4,86.0,438,188,389.0,66,42.9,20,13.0,9.1,543699,2020,220,154,0.309,0.28,0.0289999999999999,0.613,0.544,0.0689999999999999,0.417,0.383,0.0339999999999999,6.8,6.61,0.187,543699.0,2073.0,2055.0,,2190.0,1504.0,2760.0,,,543699.0,90.7,90.5,,84.2,81.0,73.1,,,Tanner Roark
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,Bieber, Shane,669456,153,9.6,26.1,112.9,89.3,93.9,86.1,443,152,409.0,66,43.1,11,7.2,3.7,669456,2020,297,153,0.167,0.186,-0.0189999999999999,0.265,0.32,-0.0549999999999999,0.222,0.251,-0.0289999999999999,1.63,2.62,-0.991,669456.0,2356.0,,2528.0,2551.0,1665.0,2352.0,,,669456.0,94.1,,89.2,84.5,88.7,83.6,,,Shane Bieber
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,Montas, Frankie,593423,153,17.1,37.9,111.3,88.1,92.5,84.5,439,177,407.0,54,35.3,12,7.8,5.1,593423,2020,237,153,0.27,0.249,0.021,0.464,0.433,0.031,0.346,0.33,0.0159999999999999,5.6,4.67,0.934,593423.0,2381.0,2283.0,,2499.0,,,1679.0,,593423.0,95.9,95.6,,86.1,,,86.4,,Frankie Montas
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,Walker, Taijuan,592836,152,14.0,39.5,108.6,88.4,92.6,85.7,428,177,400.0,50,32.9,11,7.2,4.9,592836,2020,225,152,0.214,0.254,-0.04,0.368,0.452,-0.084,0.291,0.34,-0.049,2.7,5.0,-2.3,592836.0,2135.0,2050.0,,2432.0,,2454.0,1694.0,,592836.0,93.2,93.1,,85.2,,74.6,89.0,,Taijuan Walker
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,Fried, Max,608331,151,6.4,27.8,112.4,83.4,88.3,82.7,446,131,423.0,36,23.8,5,3.3,2.2,608331,2020,224,151,0.211,0.202,0.0089999999999999,0.332,0.288,0.044,0.276,0.263,0.013,2.25,2.88,-0.63,608331.0,2120.0,1959.0,,2487.0,1546.0,2787.0,,,608331.0,93.1,92.5,,84.0,83.1,74.3,,,Max Fried
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,Kershaw, Clayton,477132,150,7.9,29.3,111.4,87.8,92.1,86.1,407,144,388.0,51,34.0,12,8.0,5.4,477132,2020,221,150,0.194,0.216,-0.0219999999999999,0.365,0.383,-0.018,0.251,0.271,-0.02,2.16,3.06,-0.9,477132.0,2482.0,,,2676.0,2178.0,2536.0,,,477132.0,91.6,,,87.9,86.9,74.1,,,Clayton Kershaw
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,Young, Alex,622065,150,15.3,41.3,111.8,90.0,94.6,84.6,446,200,412.0,61,40.7,19,12.7,9.3,622065,2020,204,150,0.277,0.29,-0.0129999999999999,0.549,0.551,-0.002,0.361,0.378,-0.017,5.44,6.4,-0.961,622065.0,2292.0,2357.0,2431.0,,1718.0,2408.0,,,622065.0,91.2,90.4,86.6,,85.2,81.6,,,Alex Young
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,Lamet, Dinelson,659275,150,16.9,34.7,111.4,88.7,93.3,85.2,424,176,392.0,60,40.0,11,7.3,4.1,659275,2020,267,150,0.161,0.187,-0.0259999999999999,0.26,0.317,-0.0569999999999999,0.225,0.259,-0.034,2.09,2.79,-0.703,659275.0,2496.0,2442.0,,2614.0,,,,,659275.0,97.0,97.0,,86.5,,,,,Dinelson Lamet
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,Gausman, Kevin,592332,149,13.1,34.2,109.3,88.0,92.5,83.8,434,169,403.0,55,36.9,11,7.4,4.5,592332,2020,245,149,0.221,0.229,-0.008,0.389,0.386,0.003,0.283,0.291,-0.008,3.62,3.55,0.07,592332.0,2312.0,,,2353.0,1887.0,,1647.0,,592332.0,95.1,,,81.9,84.3,,84.1,,Kevin Gausman
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,Bubic, Kris,663460,149,11.5,34.9,108.5,87.1,93.8,82.1,450,155,412.0,54,36.2,12,8.1,5.4,663460,2020,222,149,0.263,0.272,-0.009,0.434,0.452,-0.018,0.336,0.349,-0.0129999999999999,4.32,5.3,-0.98,663460.0,2177.0,,,,1740.0,2567.0,,,663460.0,91.4,,,,79.6,78.5,,,Kris Bubic
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,Richards, Garrett,572070,148,14.6,37.2,111.0,89.8,94.2,85.0,446,177,421.0,52,35.1,13,8.8,6.1,572070,2020,213,148,0.244,0.247,-0.003,0.415,0.446,-0.031,0.313,0.328,-0.015,4.03,4.61,-0.578,572070.0,2624.0,2589.0,,2893.0,,3299.0,,,572070.0,95.1,95.3,,88.5,,80.0,,,Garrett Richards
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,McCullers Jr., Lance,621121,146,3.8,30.1,111.3,89.3,92.4,87.7,419,129,388.0,51,34.9,15,10.3,6.6,621121,2020,227,146,0.22,0.243,-0.0229999999999999,0.405,0.409,-0.0039999999999999,0.308,0.327,-0.019,3.93,4.58,-0.653,621121.0,2056.0,2072.0,2349.0,,1766.0,2787.0,,,621121.0,93.0,93.8,91.6,,86.3,83.4,,,Lance McCullers Jr.
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,deGrom, Jacob,594798,146,11.6,30.1,111.0,88.2,92.4,83.6,451,171,410.0,49,33.6,14,9.6,5.2,594798,2020,268,146,0.19,0.194,-0.004,0.323,0.333,-0.01,0.246,0.256,-0.01,2.38,2.73,-0.348,594798.0,2477.0,,,2565.0,1638.0,2632.0,,,594798.0,98.6,,,92.5,91.4,84.1,,,Jacob deGrom
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,Tanaka, Masahiro,547888,143,12.9,32.9,113.7,88.5,93.1,85.5,425,160,403.0,53,37.1,13,9.1,6.6,547888,2020,197,143,0.257,0.244,0.013,0.455,0.437,0.018,0.319,0.309,0.01,3.56,4.04,-0.477,547888.0,2231.0,2117.0,,2281.0,,2370.0,1579.0,,547888.0,92.3,91.5,,84.0,,75.0,87.1,,Masahiro Tanaka
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,Plesac, Zach,668676,142,16.8,31.7,109.0,87.8,93.2,83.9,458,172,401.0,47,33.1,14,9.9,6.8,668676,2020,206,142,0.191,0.228,-0.037,0.347,0.412,-0.065,0.241,0.285,-0.0439999999999999,2.28,3.4,-1.123,668676.0,2083.0,,,2149.0,1628.0,2102.0,,,668676.0,92.8,,,86.3,86.0,79.1,,,Zach Plesac
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,Bumgarner, Madison,518516,141,17.3,37.6,112.2,89.5,95.9,80.7,453,199,404.0,57,40.4,21,14.9,11.1,518516,2020,190,141,0.276,0.302,-0.0259999999999999,0.576,0.608,-0.032,0.383,0.409,-0.0259999999999999,6.48,7.78,-1.3,518516.0,2395.0,2419.0,2492.0,,1684.0,2493.0,,,518516.0,88.4,88.2,83.5,,83.1,76.9,,,Madison Bumgarner
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,Weber, Ryan,543901,141,9.4,27.0,111.3,91.1,94.4,89.9,442,144,395.0,71,50.4,11,7.8,5.9,543901,2020,185,141,0.265,0.28,-0.015,0.476,0.462,0.0139999999999999,0.345,0.351,-0.006,4.39,5.37,-0.975,543901.0,2120.0,2020.0,2123.0,2311.0,1801.0,2304.0,,,543901.0,87.4,88.6,86.1,77.6,81.6,74.4,,,Ryan Weber
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,Arrieta, Jake,453562,141,6.7,35.5,111.3,88.9,91.0,88.3,422,143,386.0,54,38.3,11,7.8,5.8,453562,2020,190,141,0.298,0.291,0.007,0.456,0.455,0.001,0.351,0.359,-0.008,5.08,5.66,-0.585,453562.0,2249.0,2096.0,,2203.0,1694.0,2652.0,,,453562.0,91.9,92.0,,88.8,87.3,81.8,,,Jake Arrieta
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,Javier, Cristian,664299,140,25.1,28.6,109.1,86.9,91.5,80.6,444,191,389.0,41,29.3,9,6.4,4.2,664299,2020,214,140,0.188,0.188,0.0,0.391,0.349,0.042,0.28,0.271,0.009,3.48,3.06,0.419,664299.0,2364.0,,,2594.0,1938.0,2819.0,,,664299.0,92.2,,,78.6,85.9,76.3,,,Cristian Javier
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,Gray, Jon,592351,139,15.9,38.1,109.2,90.3,93.5,90.3,480,181,415.0,64,46.0,11,7.9,6.3,592351,2020,174,139,0.281,0.296,-0.0149999999999999,0.481,0.495,-0.014,0.347,0.363,-0.016,6.69,5.81,0.882,592351.0,2148.0,2108.0,,2373.0,1550.0,2568.0,,,592351.0,94.0,94.0,,86.3,86.5,77.8,,,Jon Gray
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,Peterson, David,656849,138,13.0,29.7,109.3,87.4,93.0,82.8,447,163,404.0,46,33.3,10,7.2,4.9,656849,2020,205,138,0.202,0.23,-0.0279999999999999,0.337,0.388,-0.0509999999999999,0.29,0.321,-0.031,3.44,4.39,-0.947,656849.0,2098.0,2082.0,,2186.0,1928.0,2143.0,,,656849.0,92.1,91.8,,81.3,83.7,74.5,,,David Peterson
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,Brubaker, JT,664141,137,11.2,35.0,114.0,87.1,93.5,82.1,460,162,420.0,45,32.8,11,8.0,5.4,664141,2020,205,137,0.262,0.241,0.021,0.426,0.403,0.0229999999999999,0.328,0.322,0.006,4.94,4.42,0.524,664141.0,2250.0,2299.0,,2634.0,1771.0,2857.0,,,664141.0,93.4,93.8,,87.5,87.9,80.6,,,JT Brubaker
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,Happ, J.A.,457918,137,12.7,26.3,110.4,88.1,93.4,83.9,411,160,376.0,47,34.3,7,5.1,3.6,457918,2020,196,137,0.208,0.221,-0.013,0.382,0.343,0.0389999999999999,0.284,0.279,0.0049999999999999,3.47,3.25,0.216,457918.0,2371.0,2173.0,,2260.0,1755.0,2187.0,,,457918.0,91.6,89.3,,84.2,86.4,80.9,,,J.A. Happ
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,Ray, Robbie,592662,137,22.9,38.0,112.8,91.6,94.2,88.7,433,214,404.0,63,46.0,18,13.1,7.2,592662,2020,251,137,0.261,0.254,0.007,0.522,0.487,0.035,0.39,0.379,0.011,6.62,6.44,0.179,592662.0,2419.0,2348.0,,2376.0,2301.0,2194.0,,,592662.0,93.9,93.3,,86.6,89.5,83.6,,,Robbie Ray
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,Eovaldi, Nathan,543135,136,8.6,31.6,112.2,90.1,93.9,87.6,414,153,390.0,54,39.7,12,8.8,6.0,543135,2020,199,136,0.273,0.254,0.019,0.476,0.43,0.0459999999999999,0.336,0.314,0.022,3.72,4.18,-0.456,543135.0,2121.0,,2301.0,2287.0,,2110.0,1486.0,,543135.0,97.3,,91.3,89.2,,79.6,87.9,,Nathan Eovaldi
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,Gray, Sonny,543243,135,6.8,37.0,112.0,86.8,90.0,85.5,447,142,414.0,44,32.6,5,3.7,2.1,543243,2020,235,135,0.203,0.236,-0.0329999999999999,0.309,0.345,-0.0359999999999999,0.275,0.304,-0.0289999999999999,3.7,3.9,-0.204,543243.0,2519.0,2416.0,,2824.0,2213.0,2954.0,,,543243.0,93.0,92.9,,82.8,89.7,80.8,,,Sonny Gray
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,Montgomery, Jordan,656756,134,11.5,33.6,111.1,84.6,92.5,77.9,436,158,406.0,40,29.9,8,6.0,4.1,656756,2020,193,134,0.265,0.25,0.015,0.442,0.404,0.0379999999999999,0.321,0.304,0.017,5.11,3.9,1.214,656756.0,2301.0,2180.0,2398.0,,1756.0,2280.0,,,656756.0,92.6,92.5,89.9,,83.2,80.5,,,Jordan Montgomery
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,Castellani, Ryan,624418,133,17.8,35.3,111.3,90.9,94.3,89.5,453,196,415.0,60,45.1,10,7.5,5.3,624418,2020,189,133,0.236,0.292,-0.0559999999999999,0.522,0.54,-0.018,0.374,0.406,-0.032,5.82,7.63,-1.815,624418.0,2348.0,2191.0,,2535.0,1654.0,2459.0,,,624418.0,92.5,89.5,,85.0,85.8,79.5,,,Ryan Castellani
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,Milone, Tommy,543548,133,18.1,34.6,111.9,89.2,92.6,85.0,436,194,408.0,48,36.1,8,6.0,4.4,543548,2020,181,133,0.324,0.273,0.0509999999999999,0.6,0.486,0.1139999999999999,0.395,0.334,0.061,6.69,4.8,1.892,543548.0,2188.0,2180.0,,2245.0,1677.0,2425.0,,,543548.0,86.1,86.1,,79.4,78.9,75.1,,,Tommy Milone
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,López, Jorge,605347,131,9.1,30.5,115.5,92.8,96.4,91.4,447,147,400.0,65,49.6,12,9.2,6.9,605347,2020,174,131,0.297,0.276,0.0209999999999999,0.465,0.492,-0.0269999999999999,0.348,0.359,-0.011,6.69,5.66,1.032,605347.0,1910.0,1883.0,,,1582.0,2339.0,,,605347.0,94.0,93.5,,,86.1,81.1,,,Jorge Lopez
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,Kikuchi, Yusei,579328,127,4.3,29.1,112.1,89.4,93.6,86.9,412,139,392.0,46,36.2,5,3.9,2.6,579328,2020,194,127,0.238,0.227,0.0109999999999999,0.366,0.319,0.0469999999999999,0.299,0.282,0.017,5.17,3.33,1.84,579328.0,2172.0,,2256.0,2347.0,1422.0,,,,579328.0,95.0,,92.1,83.3,86.8,,,,Yusei Kikuchi
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,Dunn, Justin,643290,127,21.0,34.6,113.5,92.0,95.6,89.2,433,196,397.0,57,44.9,14,11.0,7.1,643290,2020,198,127,0.189,0.246,-0.0569999999999999,0.409,0.484,-0.075,0.319,0.373,-0.0539999999999999,4.34,6.2,-1.864,643290.0,2238.0,2144.0,,2355.0,1755.0,2368.0,,,643290.0,91.2,91.1,,82.9,87.1,79.3,,,Justin Dunn
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,Glasnow, Tyler,607192,125,13.4,32.0,112.0,90.4,93.8,86.8,441,179,404.0,53,42.4,11,8.8,4.6,607192,2020,238,125,0.2,0.19,0.01,0.4,0.362,0.038,0.289,0.274,0.0149999999999999,4.08,3.13,0.951,607192.0,2412.0,,,,1784.0,2939.0,,,607192.0,96.9,,,,91.1,82.4,,,Tyler Glasnow
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Burnes, Corbin,669203,125,9.7,31.2,111.7,86.9,93.3,83.2,421,150,401.0,43,34.4,9,7.2,3.8,669203,2020,240,125,0.174,0.191,-0.017,0.249,0.322,-0.073,0.239,0.273,-0.034,2.11,3.11,-0.998,669203.0,2669.0,2683.0,2918.0,2909.0,1954.0,2963.0,,,669203.0,96.1,96.0,93.1,86.7,88.9,81.1,,,Corbin Burnes
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,Means, John,607644,123,17.0,21.1,117.0,88.2,94.9,84.4,431,159,393.0,46,37.4,10,8.1,5.7,607644,2020,176,123,0.22,0.191,0.0289999999999999,0.451,0.378,0.073,0.304,0.27,0.0339999999999999,4.53,3.04,1.494,607644.0,2463.0,,,2472.0,2407.0,2345.0,,,607644.0,93.8,,,86.5,84.9,79.0,,,John Means
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,Kuhl, Chad,641771,122,14.4,33.6,114.5,89.5,92.9,87.0,440,173,409.0,48,39.3,16,13.1,8.1,641771,2020,197,122,0.212,0.271,-0.059,0.394,0.508,-0.1139999999999999,0.322,0.386,-0.064,4.27,6.73,-2.457,641771.0,2005.0,2010.0,,2520.0,1584.0,2766.0,,,641771.0,93.7,94.0,,87.7,88.2,81.3,,,Chad Kuhl
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,Gonsolin, Tony,664062,122,15.2,36.9,109.8,88.7,92.4,85.9,415,184,390.0,43,35.2,6,4.9,3.4,664062,2020,176,122,0.193,0.239,-0.0459999999999999,0.289,0.379,-0.09,0.226,0.282,-0.0559999999999999,2.31,3.33,-1.016,664062.0,2489.0,,,2760.0,,2645.0,1838.0,,664062.0,95.1,,,87.5,,81.7,85.1,,Tony Gonsolin
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,Clarke, Taylor,664199,122,16.1,32.0,109.4,89.8,94.0,87.6,449,175,416.0,48,39.3,12,9.8,6.6,664199,2020,183,122,0.217,0.242,-0.0249999999999999,0.422,0.461,-0.039,0.31,0.338,-0.028,4.36,4.93,-0.568,664199.0,2336.0,,,2246.0,1508.0,2475.0,,,664199.0,94.3,,,86.3,88.9,79.9,,,Taylor Clarke
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,Snell, Blake,605483,122,6.6,35.2,109.7,87.8,92.7,83.7,432,155,405.0,45,36.9,12,9.8,5.9,605483,2020,203,122,0.228,0.233,-0.005,0.429,0.409,0.02,0.312,0.311,0.001,3.24,4.1,-0.86,605483.0,2396.0,,,2463.0,1740.0,2446.0,,,605483.0,95.0,,,87.3,87.9,80.1,,,Blake Snell
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,Margevicius, Nick,676606,120,18.7,33.3,113.1,89.2,93.7,87.1,420,176,408.0,47,39.2,10,8.3,5.9,676606,2020,170,120,0.244,0.25,-0.006,0.436,0.434,0.002,0.314,0.319,-0.005,4.57,4.33,0.243,676606.0,2124.0,,,1850.0,1430.0,2001.0,,,676606.0,90.0,,,84.2,82.2,70.3,,,Nick Margevicius
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,Lindblom, Josh,458676,120,21.6,44.2,114.1,87.8,90.2,88.8,434,187,394.0,39,32.5,6,5.0,3.1,458676,2020,191,120,0.244,0.245,-0.001,0.413,0.379,0.0339999999999999,0.319,0.31,0.009,5.16,4.07,1.092,458676.0,2551.0,,2433.0,2381.0,1898.0,2736.0,1224.0,,458676.0,90.1,,85.7,75.8,84.1,71.1,83.4,,Josh Lindblom
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,Wojciechowski, Asher,592879,119,20.3,40.3,107.2,88.3,93.0,83.9,417,198,387.0,40,33.6,9,7.6,5.4,592879,2020,168,119,0.308,0.272,0.0359999999999999,0.596,0.502,0.0939999999999999,0.399,0.362,0.037,6.81,5.77,1.041,592879.0,2145.0,,2269.0,2345.0,1902.0,2426.0,,,592879.0,90.9,,85.7,79.7,84.5,77.9,,,Asher Wojciechowski
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,Tomlin, Josh,458708,118,17.0,34.7,111.1,88.9,93.2,85.3,446,184,404.0,43,36.4,14,11.9,8.6,458708,2020,163,118,0.263,0.263,0.0,0.434,0.472,-0.0379999999999999,0.31,0.326,-0.016,4.76,4.54,0.225,458708.0,2294.0,2295.0,2582.0,,1736.0,2712.0,,,458708.0,88.3,87.8,85.6,,84.0,76.4,,,Josh Tomlin
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,Kim, Kwang Hyun,547942,118,7.8,31.4,111.3,87.1,91.1,85.2,413,147,386.0,37,31.4,5,4.2,3.2,547942,2020,154,118,0.197,0.255,-0.0579999999999999,0.324,0.381,-0.0569999999999999,0.251,0.301,-0.0499999999999999,1.61,3.82,-2.205,547942.0,2163.0,,,2147.0,1597.0,2138.0,,,547942.0,89.9,,,83.2,80.3,70.3,,,Kwang Hyun Kim
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,Alcantara, Sandy,645261,117,6.8,32.5,108.7,88.3,92.5,86.0,407,147,396.0,45,38.5,7,6.0,4.1,645261,2020,172,117,0.226,0.243,-0.0169999999999999,0.355,0.386,-0.031,0.288,0.31,-0.022,3.0,4.07,-1.07,645261.0,2320.0,2373.0,,2400.0,1983.0,2405.0,,,645261.0,96.9,96.2,,87.3,90.1,82.0,,,Sandy Alcantara
